fid,x,y,class,uid
678.0,473.1096,1180.1825,person,10.0
678.0,656.6865,347.2661,person,13.0
678.0,415.17282,1248.7035,person,18.0
678.0,548.9161,656.96515,person,22.0
678.0,838.3499,221.3964,person,23.0
679.0,741.00586,552.5805,person,6.0
679.0,443.53876,1189.9241,person,9.0
679.0,472.94263,1183.6887,person,10.0
679.0,177.79349,1091.1066,person,11.0
679.0,658.8708,351.11563,person,13.0
679.0,414.2523,1248.4889,person,18.0
679.0,548.5268,658.5515,person,22.0
679.0,837.8082,223.58817,person,23.0
680.0,741.40155,552.0279,person,6.0
680.0,442.7663,1188.5963,person,9.0
680.0,472.77487,1187.2114,person,10.0
680.0,172.57727,1072.3871,person,11.0
680.0,660.09283,354.72986,person,13.0
680.0,413.1307,1246.9625,person,18.0
680.0,548.4913,660.61395,person,22.0
680.0,837.6151,225.67883,person,23.0
681.0,741.797,551.4755,person,6.0
681.0,442.2201,1188.4912,person,9.0
681.0,472.3489,1189.5096,person,10.0
681.0,171.87569,1087.4498,person,11.0
681.0,659.8652,357.3605,person,13.0
681.0,412.01263,1245.441,person,18.0
681.0,548.4557,662.68506,person,22.0
681.0,838.3613,228.24966,person,23.0
681.0,439.084,1247.8729,person,24.0
682.0,742.0417,550.94867,person,6.0
682.0,441.89832,1189.6072,person,9.0
682.0,472.11014,1191.85,person,10.0
682.0,170.62148,1112.1677,person,11.0
682.0,658.40173,359.2006,person,13.0
682.0,410.7153,1243.8818,person,18.0
682.0,548.868,665.7523,person,22.0
682.0,839.39105,231.27147,person,23.0
682.0,438.6405,1251.6064,person,24.0
683.0,741.9852,550.4723,person,6.0
683.0,442.16525,1192.0209,person,9.0
683.0,471.68207,1194.1614,person,10.0
683.0,168.99364,1131.9971,person,11.0
683.0,656.0506,360.71463,person,13.0
683.0,409.78683,1242.412,person,18.0
683.0,549.86804,669.82263,person,22.0
683.0,840.4695,234.05032,person,23.0
683.0,438.11337,1252.7666,person,24.0
684.0,742.1357,550.4472,person,6.0
684.0,442.4333,1194.4435,person,9.0
684.0,470.99585,1195.2281,person,10.0
684.0,167.41064,1149.4747,person,11.0
684.0,653.3679,362.03262,person,13.0
684.0,409.24,1242.2863,person,18.0
684.0,550.78467,673.41266,person,22.0
684.0,841.5964,236.58014,person,23.0
684.0,437.3964,1253.884,person,24.0
685.0,742.28613,550.42206,person,6.0
685.0,442.70218,1196.8748,person,9.0
685.0,470.05322,1195.046,person,10.0
685.0,165.85202,1165.3945,person,11.0
685.0,651.2348,363.4855,person,13.0
685.0,409.08728,1244.7637,person,18.0
685.0,551.34515,676.5404,person,22.0
685.0,842.29144,239.00464,person,23.0
685.0,436.86813,1255.0468,person,24.0
686.0,742.28613,550.42206,person,6.0
686.0,442.74536,1198.0754,person,9.0
686.0,469.36646,1196.1132,person,10.0
686.0,164.1603,1180.6348,person,11.0
686.0,649.7545,365.04633,person,13.0
686.0,408.93408,1247.2491,person,18.0
686.0,551.31494,678.68317,person,22.0
686.0,841.4229,241.13493,person,23.0
686.0,436.11108,1254.8698,person,24.0
687.0,742.644,550.84827,person,6.0
687.0,442.78867,1199.2783,person,9.0
687.0,468.49078,1197.1444,person,10.0
687.0,162.69228,1188.7794,person,11.0
687.0,649.1477,366.9472,person,13.0
687.0,408.9634,1249.7856,person,18.0
687.0,550.5552,679.84076,person,22.0
687.0,839.22614,242.88313,person,23.0
687.0,435.35458,1254.6927,person,24.0
688.0,743.0022,551.27496,person,6.0
688.0,442.4647,1200.4099,person,9.0
688.0,467.54944,1196.9612,person,10.0
688.0,162.05547,1191.8389,person,11.0
688.0,649.0791,368.70746,person,13.0
688.0,408.99286,1252.331,person,18.0
688.0,549.2029,679.99097,person,22.0
688.0,835.67065,244.51912,person,23.0
688.0,434.78775,1254.5602,person,24.0
689.0,743.3609,551.70233,person,6.0
689.0,442.55096,1202.8252,person,9.0
689.0,466.60916,1196.7782,person,10.0
689.0,160.96913,1192.6559,person,11.0
689.0,650.123,371.34335,person,13.0
689.0,408.83875,1254.8418,person,18.0
689.0,547.80963,680.682,person,22.0
689.0,831.4484,246.094,person,23.0
689.0,434.44748,1255.7665,person,24.0
690.0,743.7201,552.1302,person,6.0
690.0,442.86523,1206.5011,person,9.0
690.0,465.9213,1197.8456,person,10.0
690.0,159.3192,1194.4141,person,11.0
690.0,652.0739,374.64825,person,13.0
690.0,409.067,1258.7334,person,18.0
690.0,546.3261,680.8463,person,22.0
690.0,827.8681,248.00165,person,23.0
690.0,433.6919,1255.5892,person,24.0
691.0,744.07983,552.55865,person,6.0
691.0,443.18115,1210.1967,person,9.0
691.0,465.16983,1197.6987,person,10.0
691.0,157.70935,1195.1073,person,11.0
691.0,654.1592,377.96417,person,13.0
691.0,409.48135,1262.6915,person,18.0
691.0,545.20435,681.5067,person,22.0
691.0,825.43634,249.8199,person,23.0
691.0,433.57642,1258.1395,person,24.0
692.0,744.07983,552.55865,person,6.0
692.0,443.54324,1215.1426,person,9.0
692.0,464.66928,1198.8033,person,10.0
692.0,156.40413,1194.7969,person,11.0
692.0,656.50244,381.56332,person,13.0
692.0,410.0993,1268.0197,person,18.0
692.0,544.936,683.148,person,22.0
692.0,824.22186,251.79843,person,23.0
692.0,433.64996,1260.7434,person,24.0
693.0,744.07983,552.55865,person,6.0
693.0,444.09424,1220.163,person,9.0
693.0,464.4183,1201.1642,person,10.0
693.0,154.71103,1194.3942,person,11.0
693.0,658.30676,385.05466,person,13.0
693.0,410.72214,1273.3889,person,18.0
693.0,545.4789,686.3283,person,22.0
693.0,824.73364,254.32878,person,23.0
693.0,433.53403,1263.311,person,24.0
694.0,744.07983,552.55865,person,6.0
694.0,444.2298,1223.893,person,9.0
694.0,464.35504,1203.5696,person,10.0
694.0,153.41159,1194.0851,person,11.0
694.0,658.85077,387.6851,person,13.0
694.0,411.14572,1277.4316,person,18.0
694.0,546.16156,689.51697,person,22.0
694.0,826.75446,257.50797,person,23.0
694.0,433.38095,1264.5751,person,24.0
695.0,743.9287,552.58374,person,6.0
695.0,444.3661,1227.6422,person,9.0
695.0,464.73184,1207.2875,person,10.0
695.0,152.33609,1191.6897,person,11.0
695.0,658.11615,389.4268,person,13.0
695.0,410.97552,1278.7056,person,18.0
695.0,546.9416,693.2689,person,22.0
695.0,830.12506,261.15247,person,23.0
695.0,433.00128,1264.4838,person,24.0
696.0,743.7776,552.60876,person,6.0
696.0,444.45728,1230.1526,person,9.0
696.0,465.3639,1212.3018,person,10.0
696.0,150.44536,1190.1777,person,11.0
696.0,656.80597,391.01205,person,13.0
696.0,410.80505,1279.9817,person,18.0
696.0,547.8216,697.5981,person,22.0
696.0,833.99646,264.99982,person,23.0
696.0,432.20694,1262.9932,person,24.0
697.0,743.6265,552.6338,person,6.0
697.0,444.73685,1232.713,person,9.0
697.0,465.746,1216.0674,person,10.0
697.0,147.92128,1188.5216,person,11.0
697.0,654.56604,391.90707,person,13.0
697.0,410.2436,1279.8395,person,18.0
697.0,548.24603,700.8966,person,22.0
697.0,836.6956,268.42767,person,23.0
697.0,431.4147,1261.5063,person,24.0
698.0,743.47546,552.6588,person,6.0
698.0,444.59473,1233.9348,person,9.0
698.0,466.0653,1218.6024,person,10.0
698.0,145.7174,1185.8903,person,11.0
698.0,652.67456,393.022,person,13.0
698.0,409.68253,1279.6974,person,18.0
698.0,547.83844,702.61566,person,22.0
698.0,837.1492,271.14404,person,23.0
698.0,430.81335,1260.0687,person,24.0
699.0,743.32446,552.68384,person,6.0
699.0,444.64062,1235.1997,person,9.0
699.0,466.6423,1222.4429,person,10.0
699.0,143.78235,1183.3352,person,11.0
699.0,651.00793,394.07806,person,13.0
699.0,409.12173,1279.5553,person,18.0
699.0,547.42975,704.33954,person,22.0
699.0,835.7399,273.56912,person,23.0
699.0,430.21344,1258.6343,person,24.0
700.0,743.32446,552.68384,person,6.0
700.0,444.26382,1235.1166,person,9.0
700.0,467.03067,1226.2646,person,10.0
700.0,141.93239,1181.859,person,11.0
700.0,649.797,395.3277,person,13.0
700.0,408.57617,1280.7368,person,18.0
700.0,547.0198,706.0683,person,22.0
700.0,832.1801,275.19577,person,23.0
700.0,430.02502,1258.5897,person,24.0
701.0,743.32446,552.68384,person,6.0
701.0,443.93262,1236.3002,person,9.0
701.0,466.97052,1228.7556,person,10.0
701.0,140.54091,1181.5378,person,11.0
701.0,649.278,397.33817,person,13.0
701.0,407.64236,1280.4995,person,18.0
701.0,546.5153,707.24554,person,22.0
701.0,827.93097,276.73764,person,23.0
701.0,429.64822,1258.5004,person,24.0
702.0,742.9654,552.2554,person,6.0
702.0,443.41257,1237.4434,person,9.0
702.0,466.91016,1231.2548,person,10.0
702.0,139.40453,1181.2756,person,11.0
702.0,649.44604,399.81003,person,13.0
702.0,406.90927,1281.6335,person,18.0
702.0,546.10315,708.98224,person,22.0
702.0,824.266,278.39294,person,23.0
702.0,429.2716,1258.411,person,24.0
703.0,742.9654,552.2554,person,6.0
703.0,442.70337,1238.5457,person,9.0
703.0,466.8495,1233.7622,person,10.0
703.0,137.83553,1181.9583,person,11.0
703.0,650.4218,402.7278,person,13.0
703.0,405.9889,1282.7211,person,18.0
703.0,546.06067,711.25806,person,22.0
703.0,822.3126,280.4046,person,23.0
703.0,427.73642,1264.5176,person,24.0
704.0,742.8145,552.28046,person,6.0
704.0,441.99362,1239.6489,person,9.0
704.0,466.3371,1234.9142,person,10.0
704.0,135.51334,1182.4651,person,11.0
704.0,651.7559,405.90472,person,13.0
704.0,405.2664,1285.186,person,18.0
704.0,545.64636,713.0068,person,22.0
704.0,821.3409,282.1306,person,23.0
704.0,426.41046,1272.0304,person,24.0
705.0,743.02246,552.7338,person,6.0
705.0,440.9492,1241.943,person,9.0
705.0,465.7589,1234.7883,person,10.0
705.0,133.13062,1181.9115,person,11.0
705.0,653.57996,409.6441,person,13.0
705.0,404.72885,1287.7059,person,18.0
705.0,545.6027,715.2996,person,22.0
705.0,821.38293,284.14328,person,23.0
705.0,424.88275,1279.5618,person,24.0
705.0,859.82965,167.77827,person,25.0
706.0,743.0796,553.21277,person,6.0
706.0,439.21277,1240.2881,person,9.0
706.0,465.18103,1234.6626,person,10.0
706.0,131.31744,1180.4491,person,11.0
706.0,654.5905,412.65442,person,13.0
706.0,404.20068,1291.5729,person,18.0
706.0,546.02606,718.7144,person,22.0
706.0,822.323,286.48856,person,23.0
706.0,866.8049,173.31831,person,25.0
707.0,743.3452,554.1471,person,6.0
707.0,437.06894,1237.2892,person,9.0
707.0,464.86035,1235.8569,person,10.0
707.0,129.69968,1177.9999,person,11.0
707.0,654.9057,415.53677,person,13.0
707.0,403.4823,1295.4082,person,18.0
707.0,546.828,722.703,person,22.0
707.0,824.1746,289.17853,person,23.0
707.0,870.61584,176.41565,person,25.0
708.0,743.1,554.6773,person,6.0
708.0,464.3466,1237.0104,person,10.0
708.0,128.46263,1175.6495,person,11.0
708.0,653.80225,417.7951,person,13.0
708.0,402.76074,1299.2606,person,18.0
708.0,547.63715,726.7266,person,22.0
708.0,826.1703,291.85934,person,23.0
708.0,873.936,179.51277,person,25.0
709.0,742.8546,555.20795,person,6.0
709.0,435.12418,1234.3496,person,9.0
709.0,464.0886,1239.4915,person,10.0
709.0,127.78471,1174.4651,person,11.0
709.0,651.98193,419.57156,person,13.0
709.0,401.83884,1301.7205,person,18.0
709.0,548.69226,731.3587,person,22.0
709.0,828.2672,294.84464,person,23.0
709.0,876.2163,182.30455,person,25.0
710.0,742.45776,555.7638,person,6.0
710.0,433.00516,1231.3861,person,9.0
710.0,464.08694,1243.3138,person,10.0
710.0,127.34957,1175.3953,person,11.0
710.0,649.4428,420.5282,person,13.0
710.0,400.71872,1302.7754,person,18.0
710.0,549.51733,735.4593,person,22.0
710.0,829.3339,297.55652,person,23.0
710.0,878.36523,184.46094,person,25.0
711.0,742.0606,556.31995,person,6.0
711.0,431.45325,1228.5614,person,9.0
711.0,464.0854,1247.1556,person,10.0
711.0,126.85546,1175.2825,person,11.0
711.0,647.1455,421.75702,person,13.0
711.0,399.5915,1302.4719,person,18.0
711.0,549.86584,738.4297,person,22.0
711.0,829.09845,300.05328,person,23.0
711.0,423.53262,1287.2073,person,24.0
711.0,877.4172,185.9799,person,25.0
712.0,741.81464,556.8516,person,6.0
712.0,431.1512,1230.9784,person,9.0
712.0,463.8253,1249.669,person,10.0
712.0,126.296295,1176.185,person,11.0
712.0,645.1959,422.89996,person,13.0
712.0,398.45425,1299.4612,person,18.0
712.0,549.2037,739.68463,person,22.0
712.0,827.3419,302.07596,person,23.0
712.0,421.979,1294.8707,person,24.0
712.0,874.55194,187.41302,person,25.0
713.0,741.8713,557.3342,person,6.0
713.0,431.03366,1233.4437,person,9.0
713.0,463.56448,1252.1901,person,10.0
713.0,125.73658,1177.0884,person,11.0
713.0,644.2943,424.4527,person,13.0
713.0,397.1317,1295.0717,person,18.0
713.0,548.0133,740.3784,person,22.0
713.0,824.0696,303.6118,person,23.0
713.0,421.24026,1296.0294,person,24.0
713.0,870.6674,188.94244,person,25.0
714.0,735.82697,550.0505,person,6.0
714.0,431.10147,1235.9586,person,9.0
714.0,463.30283,1254.7191,person,10.0
714.0,125.29992,1178.0209,person,11.0
714.0,644.0933,426.5073,person,13.0
714.0,396.00394,1290.7616,person,18.0
714.0,546.72656,740.4768,person,22.0
714.0,820.34467,304.96887,person,23.0
714.0,420.5265,1298.551,person,24.0
714.0,865.77783,190.56393,person,25.0
715.0,729.03564,541.66425,person,6.0
715.0,431.1695,1238.4822,person,9.0
715.0,462.78198,1255.8965,person,10.0
715.0,124.99617,1176.9182,person,11.0
715.0,644.95636,429.66373,person,13.0
715.0,395.259,1289.2343,person,18.0
715.0,545.0611,740.00287,person,22.0
715.0,817.7946,306.6041,person,23.0
715.0,420.00256,1301.1301,person,24.0
715.0,860.68024,192.25443,person,25.0
716.0,725.97156,537.973,person,6.0
716.0,431.42435,1241.0569,person,9.0
716.0,462.26074,1257.0754,person,10.0
716.0,124.62628,1176.8331,person,11.0
716.0,646.8917,433.27747,person,13.0
716.0,394.89117,1290.4697,person,18.0
716.0,543.40063,739.53033,person,22.0
716.0,816.2056,308.2746,person,23.0
716.0,419.69418,1305.1415,person,24.0
716.0,856.38104,193.91931,person,25.0
717.0,724.81287,536.7777,person,6.0
717.0,431.05142,1240.9725,person,9.0
717.0,461.6765,1256.9402,person,10.0
717.0,124.13336,1176.7197,person,11.0
717.0,649.2044,436.8514,person,13.0
717.0,394.8988,1294.4802,person,18.0
717.0,542.64185,740.1888,person,22.0
717.0,816.10864,310.45035,person,23.0
717.0,419.35947,1307.7922,person,24.0
717.0,853.7206,195.75862,person,25.0
718.0,724.71387,537.2606,person,6.0
718.0,431.0854,1242.2418,person,9.0
718.0,461.34912,1258.1648,person,10.0
718.0,123.696396,1177.6509,person,11.0
718.0,651.1898,440.55417,person,13.0
718.0,395.47485,1302.7175,person,18.0
718.0,542.26056,741.4195,person,22.0
718.0,817.5147,313.1476,person,23.0
718.0,418.7823,1307.6368,person,24.0
718.0,852.3722,197.64467,person,25.0
718.0,1714.254,1177.2777,person,26.0
719.0,731.2995,546.01855,person,6.0
719.0,431.1196,1243.5134,person,9.0
719.0,461.2164,1259.4368,person,10.0
719.0,122.62924,1180.508,person,11.0
719.0,652.58435,443.73962,person,13.0
719.0,395.8694,1310.998,person,18.0
719.0,541.97205,743.2485,person,22.0
719.0,819.8598,316.23904,person,23.0
719.0,417.32285,1300.4203,person,24.0
719.0,851.99023,199.69911,person,25.0
719.0,1716.0862,1175.7755,person,26.0
720.0,739.1344,556.3093,person,6.0
720.0,431.1538,1244.7871,person,9.0
720.0,461.08334,1260.7107,person,10.0
720.0,653.1251,446.09113,person,13.0
720.0,396.2685,1319.3721,person,18.0
720.0,542.2984,746.25,person,22.0
720.0,821.8935,319.14276,person,23.0
720.0,416.1119,1296.0375,person,24.0
720.0,852.46454,201.96819,person,25.0
720.0,1713.0292,1172.0823,person,26.0
721.0,743.87103,562.45557,person,6.0
721.0,432.78442,1256.6633,person,9.0
721.0,460.95004,1261.9865,person,10.0
721.0,122.62924,1180.508,person,11.0
721.0,652.68097,447.6158,person,13.0
721.0,396.6678,1326.4414,person,18.0
721.0,542.8647,749.8638,person,22.0
721.0,823.34796,321.92188,person,23.0
721.0,415.75272,1297.2944,person,24.0
721.0,854.555,204.7083,person,25.0
721.0,1701.5231,1154.2357,person,26.0
722.0,743.4501,561.5285,person,6.0
722.0,435.36102,1274.2313,person,9.0
722.0,461.07388,1264.6364,person,10.0
722.0,651.49805,448.60098,person,13.0
722.0,396.2993,1330.5403,person,18.0
722.0,543.5308,754.11444,person,22.0
722.0,823.26776,324.18378,person,23.0
722.0,415.62607,1301.3293,person,24.0
722.0,857.3092,207.76953,person,25.0
722.0,1692.4897,1138.6149,person,26.0
723.0,742.2504,559.245,person,6.0
723.0,435.7087,1279.6141,person,9.0
723.0,461.19818,1267.2961,person,10.0
723.0,650.187,449.2593,person,13.0
723.0,395.73462,1333.1923,person,18.0
723.0,263.97513,940.9114,person,20.0
723.0,543.9619,757.79755,person,22.0
723.0,821.7218,326.211,person,23.0
723.0,415.26532,1302.5942,person,24.0
723.0,860.1008,210.87233,person,25.0
723.0,1672.0115,1100.1741,person,26.0
724.0,740.8507,556.5182,person,6.0
724.0,435.40207,1282.1998,person,9.0
724.0,461.0645,1268.5826,person,10.0
724.0,648.99646,449.88965,person,13.0
724.0,394.97467,1334.383,person,18.0
724.0,255.64648,934.04926,person,20.0
724.0,544.3961,761.5081,person,22.0
724.0,819.1017,327.8879,person,23.0
724.0,415.56253,1309.514,person,24.0
724.0,862.6034,213.86752,person,25.0
725.0,435.13333,1286.1425,person,9.0
725.0,460.7343,1269.8243,person,10.0
725.0,647.92615,450.49228,person,13.0
725.0,393.82782,1331.2344,person,18.0
725.0,254.36606,931.8561,person,20.0
725.0,544.05634,764.037,person,22.0
725.0,815.8852,329.40375,person,23.0
725.0,415.45563,1315.0013,person,24.0
725.0,863.7575,216.8263,person,25.0
726.0,433.17654,1277.6573,person,9.0
726.0,460.66196,1272.4545,person,10.0
726.0,647.1017,451.39532,person,13.0
726.0,392.49722,1328.0472,person,18.0
726.0,252.88976,930.37646,person,20.0
726.0,543.71515,766.57666,person,22.0
726.0,812.8033,330.88202,person,23.0
726.0,414.281,1313.2974,person,24.0
726.0,862.4285,219.3125,person,25.0
727.0,430.3827,1265.1554,person,9.0
727.0,460.19586,1274.998,person,10.0
727.0,647.2603,453.50735,person,13.0
727.0,391.36246,1324.9309,person,18.0
727.0,251.09955,929.5984,person,20.0
727.0,542.74146,767.89954,person,22.0
727.0,810.78174,332.71808,person,23.0
727.0,412.6896,1308.736,person,24.0
727.0,859.50745,221.53465,person,25.0
728.0,424.3585,1272.8374,person,9.0
728.0,459.213,1274.7596,person,10.0
728.0,647.91486,456.24078,person,13.0
728.0,390.0471,1320.3918,person,18.0
728.0,249.19948,928.8189,person,20.0
728.0,542.15424,769.8343,person,22.0
728.0,809.86816,334.58118,person,23.0
728.0,411.75198,1309.8541,person,24.0
728.0,855.4535,223.59827,person,25.0
729.0,739.1052,553.38275,person,6.0
729.0,418.75494,1284.653,person,9.0
729.0,457.52466,1271.6982,person,10.0
729.0,648.8309,459.66638,person,13.0
729.0,388.9226,1318.6926,person,18.0
729.0,246.93076,927.32526,person,20.0
729.0,541.4697,771.14453,person,22.0
729.0,809.8053,336.54626,person,23.0
729.0,410.58923,1308.1671,person,24.0
729.0,851.2878,225.69572,person,25.0
730.0,737.1713,549.8251,person,6.0
730.0,412.88333,1295.1904,person,9.0
730.0,455.03433,1263.2095,person,10.0
730.0,650.00696,463.43747,person,13.0
730.0,388.90854,1325.6246,person,18.0
730.0,245.02242,925.853,person,20.0
730.0,541.07635,772.43964,person,22.0
730.0,810.8059,338.8912,person,23.0
730.0,409.6046,1305.1669,person,24.0
730.0,848.28485,227.68298,person,25.0
731.0,739.13104,550.9487,person,6.0
731.0,452.03195,1250.8405,person,10.0
731.0,651.32697,467.5932,person,13.0
731.0,388.89432,1332.6198,person,18.0
731.0,243.23949,924.3927,person,20.0
731.0,540.6823,773.73724,person,22.0
731.0,812.75433,341.66412,person,23.0
731.0,408.23123,1300.719,person,24.0
731.0,846.6381,229.76187,person,25.0
732.0,740.23706,551.2494,person,6.0
732.0,449.9473,1241.4286,person,10.0
732.0,651.7727,470.86356,person,13.0
732.0,387.75934,1332.2905,person,18.0
732.0,241.5573,922.2493,person,20.0
732.0,540.52924,775.6635,person,22.0
732.0,815.0647,344.70767,person,23.0
732.0,406.86734,1296.3021,person,24.0
732.0,846.14374,231.74335,person,25.0
733.0,741.3454,551.5507,person,6.0
733.0,448.6073,1236.0751,person,10.0
733.0,651.33075,473.21973,person,13.0
733.0,386.62613,1331.9619,person,18.0
733.0,239.88579,920.11957,person,20.0
733.0,540.52246,777.5881,person,22.0
733.0,817.6144,348.0663,person,23.0
733.0,407.9135,1288.5309,person,24.0
733.0,846.44836,233.74489,person,25.0
734.0,742.4561,551.85266,person,6.0
734.0,448.6073,1236.0751,person,10.0
734.0,650.25226,474.96603,person,13.0
734.0,385.13007,1328.7275,person,18.0
734.0,238.01805,918.68335,person,20.0
734.0,541.00183,780.7845,person,22.0
734.0,819.2283,351.03497,person,23.0
734.0,847.8481,236.21097,person,25.0
735.0,743.2672,552.2053,person,6.0
735.0,449.4272,1242.5814,person,10.0
735.0,648.4154,476.12042,person,13.0
735.0,235.83917,917.9294,person,20.0
